review_date,rating,review_text,cleaned_review_text,llm_labels
2024-10-01 15:38:59,5,كويس,كويس,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-05-24 12:44:52,4,جيده,جيده,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-06-02 21:48:32,5,رائع,رائع,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-10-28 08:43:15,5,ممتازة,ممتازة,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-03-31 18:16:19,5,ممتازه,ممتازه,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-09-17 22:36:28,5,مفيد جداااا وجميل وسهل ڜكرا للي صممه ❤,مفيد جداااا وجميل وسهل ڜكرا للي صممه ❤,"[{'aspect_term': 'سهولة الاستخدام', 'polarity': 'positive'}, {'aspect_term': 'التصميم', 'polarity': 'positive'}, {'aspect_term': 'الفائدة', 'polarity': 'positive'}]"
2023-11-09 07:50:20,5,ممتازة,ممتازة,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-10-04 22:12:58,5,برنامج شيق وجميل وتعاملاته سهله ولكن لماذا لا يدعم فيزا البريد المصري,برنامج شيق وجميل وتعاملاته سهله ولكن لماذا لا يدعم فيزا البريد المصري,"[{'aspect_term': 'تصميم التطبيق', 'polarity': 'positive'}, {'aspect_term': 'سهولة التعامل', 'polarity': 'positive'}, {'aspect_term': 'دعم بطاقات فيزا البريد المصري', 'polarity': 'negative'}]"
2024-03-05 19:42:08,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-09-04 04:20:44,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-01-23 20:07:34,5,روعة,روعة,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-11-24 18:02:41,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-04-21 00:30:18,5,Good,Good,[]
2024-02-22 15:09:12,3,البرنامج تظهر به اعطال بصفه مستمرة,البرنامج تظهر به اعطال بصفه مستمرة,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-03-12 15:50:03,1,البرنامج الفتره الاخيره سيء جدا,البرنامج الفتره الاخيره سيء جدا,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2022-11-19 12:33:22,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-07-07 11:26:39,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-09-24 17:06:50,5,تطبيق أكثر من ممتاز أنصح بتحميله,تطبيق أكثر من ممتاز أنصح بتحميله,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2025-06-07 15:10:18,1,البرنامج أصبح سيء للغايه ارجو إصلاحه لا يستجيب مازالت المشكله مستمره. لم أتمكن من الدخول أكثر من 6 أشهر. في كل مره تسجيل تيجي رساله تقول رسالتكم لم تصلنا حوال مره آخره 😭,البرنامج أصبح سيء للغايه ارجو إصلاحه لا يستجيب مازالت المشكله مستمره. لم أتمكن من الدخول أكثر من 6 أشهر. في كل مره تسجيل تيجي رساله تقول رسالتكم لم تصلنا حوال مره آخره 😭,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}, {'aspect_term': 'عملية تسجيل الدخول', 'polarity': 'negative'}]"
2023-12-12 21:06:45,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-04-23 13:10:26,5,تمام,تمام,[]
2025-08-11 10:29:28,5,جيده,جيده,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-02-27 20:00:29,1,توجد مشكلة اثناء التسجيل بعد القيام باستكمال البيانات وعند البصمة يقوم البرنامج بالخروج تلقائيا ولم يستكمل التسجيل او ارسال الرسالة,توجد مشكلة اثناء التسجيل بعد القيام باستكمال البيانات وعند البصمة يقوم البرنامج بالخروج تلقائيا ولم يستكمل التسجيل او ارسال الرسالة,"[{'aspect_term': 'عملية التسجيل', 'polarity': 'negative'}]"
2024-03-23 19:28:42,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-11-18 00:45:50,1,التطبيق لا يشتغل في الكويت نزلته وحملته اكتر من مره ومفيش فايده,التطبيق لا يشتغل في الكويت نزلته وحملته اكتر من مره ومفيش فايده,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-04-02 02:52:55,5,كويس,كويس,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-03-30 20:32:53,5,رائع جدا,رائع جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-08-30 09:07:19,1,كل ماجي اشغل البرنامج يجي عند ازسال رساله التفعيل ومش بيكمل مع العلم ان تم مراجعة البنك علي نفس المشكله وافاد انه نفس الرقم المسجل في البنك,كل ماجي اشغل البرنامج يجي عند ازسال رساله التفعيل ومش بيكمل مع العلم ان تم مراجعة البنك علي نفس المشكله وافاد انه نفس الرقم المسجل في البنك,"[{'aspect_term': 'رسالة التفعيل', 'polarity': 'negative'}, {'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-01-11 19:48:30,2,كل ما انزل التطبيق يقولى فى عطل فنى,كل ما انزل التطبيق يقولى فى عطل فنى,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-04-30 21:51:45,5,فى السابق كان احسن حاليا فرض عمولة,فى السابق كان احسن حاليا فرض عمولة,"[{'aspect_term': 'الرسوم', 'polarity': 'negative'}, {'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-10-29 15:44:52,1,التطبيق أصبح تقيل جدا بعد التحديث الأخير ولا يفتح بسرعه,التطبيق أصبح تقيل جدا بعد التحديث الأخير ولا يفتح بسرعه,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'سرعة التطبيق', 'polarity': 'negative'}]"
2023-09-18 16:43:04,5,التطبيق ممتاز جدا ومشكورين بس ليه مفيش نسخه على متجر هواوى مستخدمي هواوى,التطبيق ممتاز جدا ومشكورين بس ليه مفيش نسخه على متجر هواوى مستخدمي هواوى,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}, {'aspect_term': 'توافق التطبيق مع هواتف هواوي', 'polarity': 'negative'}]"
2023-12-29 21:30:34,1,مجرد مشيت الشريحه ورجعتها تاني رافض يفتح اتحول من اهل تطبيق عندي لاسوء تطبيق,مجرد مشيت الشريحه ورجعتها تاني رافض يفتح اتحول من اهل تطبيق عندي لاسوء تطبيق,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-01-22 17:24:08,5,جميل,جميل,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-03-31 01:48:17,5,جيد جداً الصراحة,جيد جداً الصراحة,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-02-22 19:09:53,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-12-16 15:07:33,1,الفيزا بتاعتى فيها فلوس ولما افتحها من التطبيق بيقولى الرصيد صفر ازاى ده,الفيزا بتاعتى فيها فلوس ولما افتحها من التطبيق بيقولى الرصيد صفر ازاى ده,"[{'aspect_term': 'الرصيد', 'polarity': 'negative'}, {'aspect_term': 'التطبيق', 'polarity': 'negative'}]"
2025-04-01 15:17:32,5,فوق الممتاز,فوق الممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-12-27 12:05:28,1,البرنامج كان شغال عندي ووقف مره وحده ومش عاوز يشتغل ممكن حل للمشكلة,البرنامج كان شغال عندي ووقف مره وحده ومش عاوز يشتغل ممكن حل للمشكلة,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2023-09-21 19:17:53,4,الرنامج لا يعمل من امس ٢٠ / ٩ رغم انه آخر تحديث,الرنامج لا يعمل من امس ٢٠ / ٩ رغم انه آخر تحديث,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-09-29 06:01:03,5,جميل,جميل,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-11-22 15:40:58,5,جيد,جيد,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-06-02 16:13:51,1,مش بيفتح بسرعه ولازم كذا محاوله علشان يفتح تطبيق محتاج تحديث,مش بيفتح بسرعه ولازم كذا محاوله علشان يفتح تطبيق محتاج تحديث,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-03-30 21:15:49,5,خدمة جيدة جدا نرجوا ان يكون دائما بنفس الجودة والأداء المتميز,خدمة جيدة جدا نرجوا ان يكون دائما بنفس الجودة والأداء المتميز,"[{'aspect_term': 'خدمة', 'polarity': 'positive'}, {'aspect_term': 'أداء', 'polarity': 'positive'}]"
2025-01-07 14:18:51,1,برجاء وضع اختيار تعديل رقم التليفون أنا سجلت برقم والتطبيق اختار رقم تانى يعنى أنا سجلت بشريحه رقم 2والتطبيق سجل بشريحه رقم 1 ودى مش مسجله فى البنك ومافيش تعديل فى الارقام وده يمنع استخدام التطبيق,برجاء وضع اختيار تعديل رقم التليفون أنا سجلت برقم والتطبيق اختار رقم تانى يعنى أنا سجلت بشريحه رقم 2والتطبيق سجل بشريحه رقم 1 ودى مش مسجله فى البنك ومافيش تعديل فى الارقام وده يمنع استخدام التطبيق,"[{'aspect_term': 'تعديل رقم التليفون', 'polarity': 'negative'}, {'aspect_term': 'اختيار رقم التليفون', 'polarity': 'negative'}, {'aspect_term': 'استخدام التطبيق', 'polarity': 'negative'}]"
2024-04-23 13:14:25,5,تطبيق ممتاز جدا,تطبيق ممتاز جدا,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2022-07-03 15:15:51,2,التطبيق في بدايته رائع و تجربة ممتازة... بعد التحديث اصبح سئ، و لا يفتح الواجهة... و يهنج,التطبيق في بدايته رائع و تجربة ممتازة... بعد التحديث اصبح سئ، و لا يفتح الواجهة... و يهنج,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'واجهة التطبيق', 'polarity': 'negative'}, {'aspect_term': 'تجربة المستخدم', 'polarity': 'positive'}]"
2024-07-02 13:19:06,5,روعة فعلا ولكن تواجهني مشكلة للأسف لم أجد لها حل حتي بعد الاتصال بالدعم الفني وعمل شكوي وهي عدم قبول البرنامج دفع الفواتير وشحن الموبايل في حين أن البرنامج شغال جيد جدا في تحويل الاموال فقط,روعة فعلا ولكن تواجهني مشكلة للأسف لم أجد لها حل حتي بعد الاتصال بالدعم الفني وعمل شكوي وهي عدم قبول البرنامج دفع الفواتير وشحن الموبايل في حين أن البرنامج شغال جيد جدا في تحويل الاموال فقط,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}, {'aspect_term': 'دفع الفواتير', 'polarity': 'negative'}, {'aspect_term': 'شحن الموبايل', 'polarity': 'negative'}, {'aspect_term': 'تحويل الأموال', 'polarity': 'positive'}]"
2025-08-02 21:34:39,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2022-07-19 19:57:13,1,للاسف التطبيق مش بيشتغل علي تليفوني علشان اندرويد 8 ياريت في التحديثات يشتغل علي اي اندرويد,للاسف التطبيق مش بيشتغل علي تليفوني علشان اندرويد 8 ياريت في التحديثات يشتغل علي اي اندرويد,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'التوافق مع أنظمة التشغيل', 'polarity': 'negative'}]"
2022-09-24 23:49:24,5,تطبيق فوق الممتاز ورائع، نتمني اضافة جميع البنوك,تطبيق فوق الممتاز ورائع، نتمني اضافة جميع البنوك,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}, {'aspect_term': 'دعم البنوك', 'polarity': 'negative'}]"
2023-12-20 17:22:38,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-12-01 10:37:23,2,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-11-29 22:27:10,3,ليه تم ازاله خدمه دفع مصروفات الجامعه,ليه تم ازاله خدمه دفع مصروفات الجامعه,"[{'aspect_term': 'خدمة دفع مصروفات الجامعة', 'polarity': 'negative'}]"
2024-02-20 19:18:19,1,التطبيق سيئ للغاية في إعادة الضبط وفاشل في قراءة الشريحة بالجهاز وعطل وقتي ولم يتم التفعيل سامح الله القائمين عليه,التطبيق سيئ للغاية في إعادة الضبط وفاشل في قراءة الشريحة بالجهاز وعطل وقتي ولم يتم التفعيل سامح الله القائمين عليه,"[{'aspect_term': 'إعادة الضبط', 'polarity': 'negative'}, {'aspect_term': 'قراءة الشريحة', 'polarity': 'negative'}, {'aspect_term': 'التفعيل', 'polarity': 'negative'}]"
2024-04-08 02:21:40,1,التطبيق من يومين لا يستجيب ولايفتح,التطبيق من يومين لا يستجيب ولايفتح,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-02-01 07:57:15,1,مش فاهمه ايه مشكلته اسجل رقم موبايلي المسجل في البنك وادخل الباسوورد وكل مره تظهرلي رساله اما الاسم او الباسوورد غير صحيح اتصلت بالبنك خدمه العملاء افادوني ان لو كنت دخلت باسوورد خطا كان اتقفل من البنك لكن لم يحدث فين بقي المشكله اضطريت لحذف الابليكيشن لاني زهقت منه,مش فاهمه ايه مشكلته اسجل رقم موبايلي المسجل في البنك وادخل الباسوورد وكل مره تظهرلي رساله اما الاسم او الباسوورد غير صحيح اتصلت بالبنك خدمه العملاء افادوني ان لو كنت دخلت باسوورد خطا كان اتقفل من البنك لكن لم يحدث فين بقي المشكله اضطريت لحذف الابليكيشن لاني زهقت منه,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'neutral'}]"
2025-04-03 01:51:12,5,تطبيق ممتاز,تطبيق ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-05-05 23:27:16,4,برنامج جامد يكفي إنه تحت إشراف البنك المركزي ولكن ينقصه شركات زي كهرباء اسكندرية لدفع فواتيرها لولا ذلك لاعطيته خمس نجوم,برنامج جامد يكفي إنه تحت إشراف البنك المركزي ولكن ينقصه شركات زي كهرباء اسكندرية لدفع فواتيرها لولا ذلك لاعطيته خمس نجوم,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}, {'aspect_term': 'شركات دفع الفواتير المتاحة', 'polarity': 'negative'}]"
2025-01-15 14:23:30,5,هو انا المفروض كنت مسجله على تليفون وجبت تليفون ثاني نزلت البرنامج عليه ونقلت الخطوط وجيت بسجله مش عايز اسجل ايه الحل,هو انا المفروض كنت مسجله على تليفون وجبت تليفون ثاني نزلت البرنامج عليه ونقلت الخطوط وجيت بسجله مش عايز اسجل ايه الحل,"[{'aspect_term': 'عملية التسجيل', 'polarity': 'negative'}]"
2025-06-09 12:44:06,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-07-11 04:31:15,5,نعم,نعم,[]
2025-04-09 12:10:50,5,تجربه ممتازه جدا,تجربه ممتازه جدا,"[{'aspect_term': 'التجربة', 'polarity': 'positive'}]"
2025-01-16 17:09:53,1,مشكله ارسال رساله التسجيل sms,مشكله ارسال رساله التسجيل sms,"[{'aspect_term': 'إرسال رسالة التسجيل', 'polarity': 'negative'}]"
2025-03-18 21:02:10,5,جامد جامد اوى,جامد جامد اوى,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-09-18 19:15:42,5,التطبيق ممتاز,التطبيق ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-09-23 10:50:54,4,Goodd,Goodd,[]
2023-06-16 22:13:31,5,برنامج ممتاز جدا وفعال عن تجربة ولكن برجاء اضافة خدمات فورى الي التطبيق ليبقى الافضل بين التطبيقات,برنامج ممتاز جدا وفعال عن تجربة ولكن برجاء اضافة خدمات فورى الي التطبيق ليبقى الافضل بين التطبيقات,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}, {'aspect_term': 'خدمات فورى', 'polarity': 'positive'}]"
2024-06-01 15:04:19,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-01-25 10:32:48,5,تطبيق رائع وجميل بس يا ريت يكون في كل خدمات التقسيط ويدعم المكفوفين بشكل كامل,تطبيق رائع وجميل بس يا ريت يكون في كل خدمات التقسيط ويدعم المكفوفين بشكل كامل,"[{'aspect_term': 'تصميم التطبيق', 'polarity': 'positive'}, {'aspect_term': 'خدمات التقسيط', 'polarity': 'negative'}, {'aspect_term': 'دعم المكفوفين', 'polarity': 'negative'}]"
2025-03-31 22:17:05,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-05-16 17:09:18,2,التطبيق مش شغال وحذفته ونزلته من جديد ولكن نفس المشكله مش بيشتغل,التطبيق مش شغال وحذفته ونزلته من جديد ولكن نفس المشكله مش بيشتغل,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-11-17 12:27:16,5,جميل جدا,جميل جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-11-28 18:43:42,1,وحش التحديث الجديد,وحش التحديث الجديد,"[{'aspect_term': 'التحديث الجديد', 'polarity': 'positive'}]"
2023-05-22 13:11:05,5,تطبيق ممتاز والله,تطبيق ممتاز والله,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-03-14 19:29:04,5,ممتاز والله,ممتاز والله,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-04-19 05:12:04,5,جميلة,جميلة,[]
2023-11-09 07:16:11,5,ممتاز جدا ما شاء الله يا رب يفضل دائما على طول,ممتاز جدا ما شاء الله يا رب يفضل دائما على طول,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2024-12-31 16:03:05,5,جميل جداً,جميل جداً,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2022-06-29 20:12:20,5,نرجو اضافه جميع البنوك زي التعمير والاسكان وخلافه من جميع البنوك والبريد المصرى ايضا,نرجو اضافه جميع البنوك زي التعمير والاسكان وخلافه من جميع البنوك والبريد المصرى ايضا,"[{'aspect_term': 'التكامل مع البنوك', 'polarity': 'negative'}]"
2025-06-26 13:06:54,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-07-15 20:05:22,5,جيد جدا,جيد جدا,[]
2025-04-05 22:02:24,1,غير منطقيّ,غير منطقيّ,[]
2025-04-03 13:54:15,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-01-22 14:09:53,1,مشكله فى اضافه حساب جديد,مشكله فى اضافه حساب جديد,"[{'aspect_term': 'إضافة حساب جديد', 'polarity': 'negative'}]"
2023-10-03 09:28:19,1,عند التسجيل بخطي 010 تظهر لي رسالة.. عذرا لم تصل رسالتك,عند التسجيل بخطي 010 تظهر لي رسالة.. عذرا لم تصل رسالتك,"[{'aspect_term': 'عملية التسجيل', 'polarity': 'negative'}]"
2022-03-31 23:47:46,1,بيهنج ومزعج مثل فيروس تم ازالته,بيهنج ومزعج مثل فيروس تم ازالته,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2023-10-13 15:45:05,1,يعطي التطيبق رساله خطأ ولا يفتح (يستمر تطبيق instapay بالتوقف),يعطي التطيبق رساله خطأ ولا يفتح (يستمر تطبيق instapay بالتوقف),"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2023-09-13 14:50:04,5,جيد,جيد,[]
2024-07-08 14:13:18,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-05-22 18:32:49,5,👍,👍,[]
2024-10-01 15:06:35,1,تطبيق سئ جدا,تطبيق سئ جدا,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2023-10-05 15:25:32,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-03-16 17:05:44,5,جميل جدا ورائع حاجه فوق الممتاز وزيادة,جميل جدا ورائع حاجه فوق الممتاز وزيادة,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-09-20 22:51:27,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-11-30 16:21:35,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-06-29 21:08:12,5,جيد,جيد,[]
2025-03-15 14:27:08,1,البرنامج لم يعد يعمل معي ماذا يحدث,البرنامج لم يعد يعمل معي ماذا يحدث,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-03-19 06:40:11,5,تمام التمام,تمام التمام,[]
2025-01-23 01:01:56,5,تطبيق أمن وعملي وسريع,تطبيق أمن وعملي وسريع,"[{'aspect_term': 'الأمان', 'polarity': 'positive'}, {'aspect_term': 'السرعة', 'polarity': 'positive'}, {'aspect_term': 'الفاعلية', 'polarity': 'positive'}]"
2024-09-07 09:51:14,5,جيد جدا ومفيد,جيد جدا ومفيد,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2023-11-08 07:33:56,5,تطبيق ممتاز بيسهل التحولات من حساب لآخر على مدار ال24ساعه,تطبيق ممتاز بيسهل التحولات من حساب لآخر على مدار ال24ساعه,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}, {'aspect_term': 'سهولة التحويلات', 'polarity': 'positive'}, {'aspect_term': 'توفر الخدمة على مدار الساعة', 'polarity': 'positive'}]"
2025-08-21 02:39:15,1,برجاء دعم التطبيق للوضع المظلم او الوضع الداكن,برجاء دعم التطبيق للوضع المظلم او الوضع الداكن,"[{'aspect_term': 'وضع التطبيق المظلم', 'polarity': 'negative'}]"
2024-07-01 16:17:41,1,تطبيق سئ جدا لا يعمل خارج مصر,تطبيق سئ جدا لا يعمل خارج مصر,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'العمل خارج مصر', 'polarity': 'negative'}]"
2022-09-07 16:05:43,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-07-17 10:00:29,5,ممتاز,ممتاز,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2024-01-02 19:00:19,1,التطبيق مش راضي يفتح معي,التطبيق مش راضي يفتح معي,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-10-04 02:31:07,5,ممتازه,ممتازه,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-04-03 00:10:51,1,للاسف الشديد التطبيق في الفترة الاخيرة غير قابل للتفعيل عذرا رسالتكم لم تصل إلينا اتصالات ملهاش اخر عشان حل المشكلة وخدمة العملاء بتاعتكم رافضة تعترف ان المشكلة من عندهم ورمتها علي الشريحة والتليفون دخلت هنا لقيت كله بتواجهه نفس المشكلة ساعتها عرفت ان انتوا بتريحوا دماغكوا شغل مدام عفاف فكرة والفكرة لاتموت,للاسف الشديد التطبيق في الفترة الاخيرة غير قابل للتفعيل عذرا رسالتكم لم تصل إلينا اتصالات ملهاش اخر عشان حل المشكلة وخدمة العملاء بتاعتكم رافضة تعترف ان المشكلة من عندهم ورمتها علي الشريحة والتليفون دخلت هنا لقيت كله بتواجهه نفس المشكلة ساعتها عرفت ان انتوا بتريحوا دماغكوا شغل مدام عفاف فكرة والفكرة لاتموت,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'خدمة العملاء', 'polarity': 'negative'}, {'aspect_term': 'اتصالات التطبيق', 'polarity': 'negative'}]"
2023-12-21 20:02:47,5,جيد جدا,جيد جدا,[]
2025-04-01 14:02:05,5,تمام,تمام,[]
2024-11-13 20:32:18,5,ممتاز وآمن وسهل الاستخدام .,ممتاز وآمن وسهل الاستخدام .,"[{'aspect_term': 'الأمان', 'polarity': 'positive'}, {'aspect_term': 'سهولة الاستخدام', 'polarity': 'positive'}, {'aspect_term': 'أداء التطبيق', 'polarity': 'positive'}]"
2024-12-24 20:10:50,5,تمام,تمام,[]
2022-11-12 14:52:15,4,تجربة ممتازة، لكن التطبيق بطيء شوية,تجربة ممتازة، لكن التطبيق بطيء شوية,"[{'aspect_term': 'تجربة المستخدم', 'polarity': 'positive'}, {'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-05-06 12:35:48,1,بصراحه وبدون زعل برنامج فــــــــــــــــــــــــــــــاشـــــــــــــــــــــــــــــــــــــــــــل.. 🙂 ولا عاوز يسجل بكارت ميزة ولا حتي الحساب البنكي والبنكين مختلفين البرنامج أخر اصدار البرنامج فــــــــــاشـــــــــل,بصراحه وبدون زعل برنامج فــــــــــــــــــــــــــــــاشـــــــــــــــــــــــــــــــــــــــــــل.. 🙂 ولا عاوز يسجل بكارت ميزة ولا حتي الحساب البنكي والبنكين مختلفين البرنامج أخر اصدار البرنامج فــــــــــاشـــــــــل,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}, {'aspect_term': 'تسجيل بيانات البطاقة', 'polarity': 'negative'}, {'aspect_term': 'ربط الحساب البنكي', 'polarity': 'negative'}]"
2023-10-22 07:47:57,4,لايوجد شحن لخطوط فودافون ارجو ادراج هذه الخدمه لشده احتياجنا لها على الدوام وحتى يتثنى لنا استخدام التطبيق دائما دون الحاجه الى استخدام تطبيقات اخرى,لايوجد شحن لخطوط فودافون ارجو ادراج هذه الخدمه لشده احتياجنا لها على الدوام وحتى يتثنى لنا استخدام التطبيق دائما دون الحاجه الى استخدام تطبيقات اخرى,"[{'aspect_term': 'شحن خطوط فودافون', 'polarity': 'negative'}]"
2024-10-23 13:56:26,1,النظم مش عوزة يشتغل تم عمل حذف وتم تنزيل مرة أخرى لم يشتغل,النظم مش عوزة يشتغل تم عمل حذف وتم تنزيل مرة أخرى لم يشتغل,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2024-03-09 01:53:08,5,Good 👍,Good 👍,[]
2025-03-02 15:17:02,5,ممتاذة,ممتاذة,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-02-06 19:01:59,5,جيد جدا,جيد جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-05-27 08:11:00,5,سهله بس مش عارف اسحب منه,سهله بس مش عارف اسحب منه,"[{'aspect_term': 'سهولة الاستخدام', 'polarity': 'positive'}, {'aspect_term': 'سحب الأموال', 'polarity': 'negative'}]"
2023-05-13 18:52:58,1,وقف التطبيق فجأة ومش بيفتح مالحل,وقف التطبيق فجأة ومش بيفتح مالحل,"[{'aspect_term': 'أداء التطبيق', 'polarity': 'negative'}]"
2025-07-12 14:52:32,5,ممتاز جدا,ممتاز جدا,"[{'aspect_term': 'التطبيق', 'polarity': 'positive'}]"
2025-01-29 17:04:52,5,تم,تم,[]
2023-05-21 13:51:49,4,ياريت يكون في إمكانية تحويل من محفظة شركات المحمول الي الحسابات البنكيه,ياريت يكون في إمكانية تحويل من محفظة شركات المحمول الي الحسابات البنكيه,"[{'aspect_term': 'تحويل الأموال من محفظة الهاتف إلى الحسابات البنكية', 'polarity': 'negative'}]"
